path,tracked,git_status,bytes,sha256,top_lane,authority_role,proposed_disposition,k_owner_or_relation,proposed_destination,absorber_or_successor,gate,review_state,rationale
11_UPLINK/50_AUDITS_AND_EXECUTIONS/139_THE_SIGNING_SITTING_PENDING_SIGNATURE.md,yes,,MUTABLE_UNTIL_NATURAL_PERSON_SIGNATURE,BOUND_BY_FINAL_SIGNATURE_RECORD,11_UPLINK,RECEIPT,REVISE_STAGED,K-7 pending gate,,,NATURAL_PERSON_SIGNATURE_REQUIRED,COUNCIL_CLASSIFIED,"Unsigned; every unnamed box remains [D], and a bare yes does not sign."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/140_SEED_LADDER_TRUTH_CUT_AND_STABILIZATION_2026_07_19.md,yes,,5879,9ecce10ed4cc0fbed1e30bb1c0a3d366ca66cf75c0a704582b8ca70746925ce3,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/2026-05-24_L7_RUMINATION_COMPRESSION_PRUNING_PROPOSAL.md,yes,,8768,ede13634a2fecd8415af566aaaa33a0f824eaa75d2f877622f8e20ac6f1d7746,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/2026-05-24_L7_RUMINATION_EVIDENCE_AUDIT_REPORT.md,yes,,11796,e602afe93fdaa68a729cb591f91457cd599404bfa478286dddf31b3df734ad89,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/50_IMPLEMENTATION_REVIEW.md,yes,,725,b840fe8abd891346286f7bd5a119c55c219bb59eee9c1b9eed87cff7277a04e9,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/50_ORGANISM_MASTER_MAP.md,yes,,8251,3254fe2b08ad35c336a528606b0252b1bece7f8a2f6d3ecbb9fcddde8dc2d2d7,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/51_EFFECTIVENESS_EFFICIENCY_AND_LOGIC_AUDIT.md,yes,,801,4e35af4435ef8b898fb5e3e908ec0dd15aacb3ac1a140d199c0440b5b72b3828,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/51_END_OF_SESSION_SUMMARY.md,yes,,729,ae2657e6039dcd0ee1474f229485aa6e8f0052f6f6ce796f8526b0e59965d057,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/52_K4_BOND_SMART_CONTRACT_SPEC.md,yes,,520,6f90a88096e0c50ecb91da5e14cc61c101f29b269cd69e017bd06fb144bc1e6f,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/52a_CONTINUOUS_RECURSIVE_DISAMBIGUATION.md,yes,,781,4bdb570546911ed3280b564d890db53c967f716cb423140f5c0d801703d6ccde,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/53_DISAMBIGUATION_REVIEW_PACKET.md,yes,,6266,5d2e1b4e73c2f1e7d693078e0c628867e9d7cb718b9d423d5f3a7b2e236e6565,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/54_FRAMEWORK_SELF_APPLICATION_PROTOCOL.md,yes,,6792,7fb7a91d8a6e3038b427fff4e9de37cadb256b063ef6f3aa46a2d1e200bdf235,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/55_CORPUS_SELF_APPLICATION_AUDIT.md,yes,,9905,9377e30ce8d375cc56558f49440461d5e3bc58c1ed6335305d7d29244e1686dc,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/56_CORPUS_DISAMBIGUATION_EXECUTION_2026_04_16.md,yes,,5396,6ac46119f36ee4f863418ab604b714148e20832aa42510a5b7d604093d5210cb,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/57_CORPUS_DISAMBIGUATION_EXECUTION_2026_04_16_ROUND2.md,yes,,5330,7de12699330c205c9bb857b7c203b601b612900a22aae33228e413b8c91e6518,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/58_BREAKTHROUGH_HARDENING_INDEX.md,yes,,4700,5efd52a055663bc947a753ce869dba128942a51407c6114a57cb8e3b9861c937,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/59_BREAKTHROUGH_HARDENING_DEBRIEF.md,yes,,6293,6fc84d97eb43e38998286a29a6f241d7223a3d804022e6efbc10d675297f7982,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/60_BREAKTHROUGH_HARDENING_BRIEF.md,yes,,2826,fb19cd087592afb7537b6d822eae89bf301e9be298e818b8fe7fdf43829fd0bc,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/61_UPLINK_AND_WIKI_ROUTING_AUDIT_2026_04_19.md,yes,,3191,56a9ef92274f6fc6156fa8a76bb1d3cb59586f64314566a5157fb750c393af5f,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/62_INTAKE_CHURNDOWN_DELTA_2026_04_23.md,yes,,8763,fcd6d8169012c17c4f429fe07bad4cdf0fcd5c143eb255a10d8ff4fad05c693a,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/63_LIMIT_B_DISAMBIGUATION_PACKET_2026_04_23.md,yes,,23473,6409539ad1f2dd71e93fb877eaf188a2ff715eab9f44c54fb75106ab89930910,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/63_RUMINATION_UPLINK_2026_04_23.md,yes,,11032,5d700649d32996cbb41ebb206433a60bc4ecc0591cad87a66e2931c8a77d500d,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/64_RUMINATION_ORGANISMS_2026_04_23.md,yes,,13471,d93e70986feb3afe84d2c47106dbc4b6e1b1b1bd1b3bf4e5aeb5fa5aaf66d2fd,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/65_RUMINATION_MAPPING_2026_04_23.md,yes,,16367,c6dea51d665e8dc6751e2cc65cc61dd119f12bb1cce5ab7888ccaf0ffdfdc840,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/66_BRAINSTORM_AIA_CORTEX_APU_WEDGE_2026_04_23.md,yes,,16466,03e446bae42a8c65209c84b51048990b706a81d7302ec9676ecac2e9eafa2435,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/67_COMPETITIVE_POSITIONING_APU_VS_AGENTS_2026_04_23.md,yes,,16824,5feae9b4324fe514b3724956f2c011262fff5e19a112c16eaed4c8a7b244ce99,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/68_SPRINT_A_LOCK_2026_04_23.md,yes,,7612,fc767d60e5c6df7908e1c8629d4eb051794516a0c82ce8f58fff58d7f10a56c7,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/69_EXTRACTION_MATRIX_2026_04_23.md,yes,,9559,d9bed281918d478a423252d3411be1160689fe58e0898aa90df3c7f8dfd5018e,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/70_CANDALA_CAPTURE_AUDIT_2026_05_04.md,yes,,13027,51bb0f69d001b9f5e8bc6f824481923b48d7d95f0931e30c3a005224e771d588,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/71_ASYNC_APPROVAL_QUEUE_SPEC_2026_04_23.md,yes,,16796,2a97d8ce63388e388559badafe1351e55cef271c7e0b72e17c184c4c68a7db3f,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/71_SUDRAGAP_EXPLORATION_2026_05_04.md,yes,,32398,4058bc4064bedae63a34ac0f179780e0766b6c1fb3e302772706062a28ed08c8,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/72_AUDIT_EVIDENCE_DOSSIER_2026_04_23.md,yes,,10428,e5c03f559fd8aa3602172400d3cf37ad111077ac61e403bcf4513c13ad0fff08,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/72_VAISYA_TIER_AUDIT_2026_05_04.md,yes,,16420,2fa92e97aaa9706fed973d3d992fa0788810348bb6e255bb1724d1461f7d5d34,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/73_BRAHMANA_STRUCTURAL_AUDIT_2026_05_04.md,yes,,24723,390c02824692c250a10d7f20c5adb1673e29c0a0c855c69fa19f64f4a35269c8,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/73_SWOT_UPDATE_2026_04_23.md,yes,,10816,e59747367ae56e67b5de43673e3c87c919c6dc28cf9b4a549ae36d43f4677255,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/74_CONSOLIDATED_MANIFEST_FOUNDER_SIGNOFF_2026_04_23.md,yes,,14016,f9ee26f02ab89d8a94dccb47b73bfe94cb03801f15ee4a8c24f46a78c4eb0ed8,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/74_SADHU_COMPRESSION_PRUNE_2026_05_04.md,yes,,10285,9046bfec70b3393c35ea1e52202179cbbc95785a997a9661b2830ca53c8553f0,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/75_KSATRIYA_RUNTIME_INTEGRITY_2026_05_04.md,yes,,17676,0ae719524496a71ea59a1316d970a05306e7be811c1b2102d8c20138da227432,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/75_R4_QUEUE_RECONCILIATION_2026_04_23.md,yes,,9813,ebf7ec2ab24e9a1c3e458dad259a5e4523c443a47cfec4af8d9f62ab4fb8d976,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/76_RSI_CONSTITUTION_AUDIT_2026_05_04.md,yes,,9731,e0a9cbcfe10e7ab6a659daff1c19594c2079b5f8efe616b54bce47c385ee3633,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/76_W_NEW_CHARTER_AMENDMENT_SCOPE_2026_04_23.md,yes,,13004,05866f46de86b0205cd35e49e05700dd374432d2bd8d3a924e32ac754d0b6fb7,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/77_ADVERSARIAL_TEST_PLAN_R4_QUEUE_2026_04_23.md,yes,,17275,a6eaf3eed0076d8a47d8062acb30a89bb7853d35fa934a43ae76c7e584da8986,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/78_SPRINT_B_AUDIT_EVIDENCE_DOSSIER_2026_04_23.md,yes,,11076,100fa62bd408850730c0f1b498e653b69cdeac01726a0ec36c2536a369685407,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/79_SWOT_UPDATE_SPRINT_B_2026_04_23.md,yes,,10408,d0c4247e2a21fce65ab70689946937f8dcc86140cafaa402445160833fba9bbf,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/80_CORTEX_INGESTION_HOOK_SPEC_2026_04_23.md,yes,,15830,7e84f06955671c406242bf002d65f3f3f268168a2fce0606995101082142794a,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/81_MOBILE_SIGNING_FLOW_SPEC_2026_04_23.md,yes,,22597,a92cad065e07c83068b2f3591d82e8164fefea7b21bd934afe446e42a364f76e,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/82_SPRINT_B_AUDIT_SUPPLEMENT_2026_04_23.md,yes,,6096,0f38a29fe3b188a7b76309f732dbcd52a40ceda1703a665b71c89165209cb018,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/83_K2_TEST_VECTORS_2026_04_23.md,yes,,12914,3e385451c1353d54be5bf55d93708efc6c0216fccae74425eaeb0daff842b7c8,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/84_SPRINT_B_AUDIT_SUPPLEMENT_II_2026_04_23.md,yes,,7085,4526a9f273796ab1d0fb5209bac02fcdb68a4b6d10992637b36aac218ffd3df4,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/85_ADVERSARIAL_TESTS_WITNESS_2026_04_23.md,yes,,9495,1c2ff5dff02de8c8e63c5a6521dd35c7b68e811989c2ce624c533da6265c88a7,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/86_K2_STRICT_MODE_FLIP_PLAYBOOK_2026_04_23.md,yes,,16113,57ea1eb89277e2f1e95757953ca15180cc239547ccf3d06adad1c4a9875859c9,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/87_SPRINT_B_AUDIT_SUPPLEMENT_III_2026_04_23.md,yes,,10454,14a013c48d6be5ef0e489a62ad408bef951e67c993c67d54fc29df961d5cc647,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/88_SPRINT_B_WARRIOR_BRIEF_2026_04_23.md,yes,,17542,e96312611218b510e51d1079d9ca0967255119cad68ce1e525c34ae08c3b125d,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/89_SPRINT_B_AUDIT_SUPPLEMENT_IV_2026_04_23.md,yes,,10552,aa794608a6fc7e5f191951e8dad9335d99eaacb64baf361574f27e9c18f343d7,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/90_CORTEX_INGESTION_RECONCILIATION_2026_04_23.md,yes,,8624,f8c1102d66d7eea40151ebd41b0429776937a066535ad82b722543d76cd2131b,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/91_SPRINT_B_AUDIT_SUPPLEMENT_V_2026_04_23.md,yes,,5804,c337d26ebf9b861fda43d9a4c8d2e5f0e80663499326f0233d1fef1913d10cc1,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/92_SECOND_LIGHT_COUNCIL_WITNESS_2026_04_23.md,yes,,7064,49903acbe58eb1b84f1fb391f234cac086f2b8eb4c87a0b3816f7668a2bcb15a,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/94_SPRINT_B_CONSOLIDATED_CLOSURE_2026_04_23.md,yes,,7151,08fae6f0c8c4a91311add3f25e7cc5a28c2f3398e0051f62136d8cd6a10cf3f2,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/95_SPRINT_B_POST_94_DRIFT_REGISTER_2026_04_23.md,yes,,12289,2eeabf67a79c6f030560ae845361422b40cde70757d1198e8b5df769695db500,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/96_SPRINT_B_POST_95_DRIFT_AND_L4_VERDICT_2026_04_23.md,yes,,16384,ad83eac422dd7598d5b5415c09967aff3ff7526aa80a56c2ac3233f3e90ae562,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/97_COORDINATION_PROBLEM_DOCTRINE_2026_04_23.md,yes,,13970,43528811a45176f5687b6ea699a83591031442075ed1df8605097fae3661b0de,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/97_SPRINT_B_POST_96_MULTI_VERDICT_2026_04_23.md,yes,,23710,17e301e01b8de60a812a388f814862a4d52659eb12f166e0a93d58b7e0dfa0a4,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/98_THE_COORDINATION_PROBLEM_IN_FOUNDATION_TERMS_2026_04_23.md,yes,,15567,080d97e2f6b9b864a5acee0141fb4498514e4b7a2189e7b760bd39304b6e7405,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/99_SOVEREIGN_READING_OF_FOUNDATION_AND_ROSETTA_2026_04_23.md,yes,,10736,75cc0aaf52b9017cffc6b28611db4b1bcd51775f4fed1ce28b41ac1281ab3b58,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/AGENTS.md,yes,,2246,a594c3c8cf921b5a5a920e76018ba974e796972e114fc2f4a27f3c9b1c415ae4,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/CLAUDE.md,yes,,2104,b3b80a0dc444fc8879d7e38d2f27445e7f4bf0db3495ffadec2422596877d642,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/50_AUDITS_AND_EXECUTIONS/README.md,yes,,5319,ae6d0586e0fea2bce16a6743dc6645b5173f063807001a5e77f9711f638a0f8c,11_UPLINK,RECEIPT,KEEP,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,"Receipt/audit provenance; numbering collisions are ledgered, never renamed."
11_UPLINK/53_DISAMBIGUATION_REVIEW_PACKET.md,yes,,631,6ea5df5529c62c5ea8072e43953641ce454a19639c847ae9f6142858c62c52c3,11_UPLINK,EVIDENCE,KEEP_REVIEW,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,Uplink routes/compresses; not source authority when upstream conflicts.
11_UPLINK/56_CORPUS_DISAMBIGUATION_EXECUTION_2026_04_16.md,yes,,709,8901b98aed25268f87da5414b01bb548507bdd0438dfdfa0448ace6211b34ea2,11_UPLINK,EVIDENCE,KEEP_REVIEW,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,Uplink routes/compresses; not source authority when upstream conflicts.
11_UPLINK/57_CORPUS_DISAMBIGUATION_EXECUTION_2026_04_16_ROUND2.md,yes,,746,b1b2d1de8d8c4b817485f79b9ec6e1df789e61996d09925e914ecad924ebe737,11_UPLINK,EVIDENCE,KEEP_REVIEW,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,Uplink routes/compresses; not source authority when upstream conflicts.
11_UPLINK/58_BREAKTHROUGH_HARDENING_INDEX.md,yes,,631,19156792cea5d17afe88356894a15174e834089361f336c14ccbee7cf81d158c,11_UPLINK,EVIDENCE,KEEP_REVIEW,K-7 record,,,NO_MOVE_PROPOSED,LANE_CLASSIFIED,Uplink routes/compresses; not source authority when upstream conflicts.
