path,folder_class,status,full_read_status,agentz_pass,last_checked,byte_count,line_count,content_sha256,agentz_flags,soul_loop_receipt
01_EMERGENTISM/11_UPLINK/90_ARCHIVE/42_K4_GRACE_EXIT_AND_BUSINESS_ACCOUNT_CONTINUITY.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,13616,479,51684333096d15436383a9aa43b7c4bd7e5cee67e16670e2f5920207cf0df4ec,L6_ARCHIVE_NON_AUTHORITY,"sha256:51684333096d1543;bytes:13616;lines:479;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/90_ARCHIVE/43_PHI_V_SUITE_SYNTHESIS.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,13113,231,99b8dd952b53556390fd7eff956bd9e0a956c753dc1bf5c608fa6eeb8f945534,L6_ARCHIVE_NON_AUTHORITY,"sha256:99b8dd952b535563;bytes:13113;lines:231;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/90_ARCHIVE/45_K4_STATE_MACHINE_SPEC.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,16789,455,843467aa7b782daf0a97e77283e3b677ff2b51620be4b4c8b96a280739e1b652,L6_ARCHIVE_NON_AUTHORITY,"sha256:843467aa7b782daf;bytes:16789;lines:455;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/90_ARCHIVE/47_AXIOM_ARBITRATION_FLOW.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,17241,488,ff126197b4743f86f7885feaea756b8f7f05f70fad9c14819a595b971e068a3b,L6_ARCHIVE_NON_AUTHORITY,"sha256:ff126197b4743f86;bytes:17241;lines:488;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/90_ARCHIVE/48_PHI_V_MASTER_INDEX.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,11623,308,b909b006b0b08bee5dd5fb5984e3262ce935d905f47de75ea926fceea48a8e6d,L6_ARCHIVE_NON_AUTHORITY,"sha256:b909b006b0b08bee;bytes:11623;lines:308;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/90_ARCHIVE/49_RUNTIME_SEQUENCE_DIAGRAM.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,13708,404,f005b6698537775682ec3af6e4bf6c0a3ed3d53bc9f98afaa1e10518a8845307,L6_ARCHIVE_NON_AUTHORITY,"sha256:f005b66985377756;bytes:13708;lines:404;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/90_ARCHIVE/AGENTS.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,2823,61,8c50cab1c8ad43c25a96da4af2723aeefc6433f31f091e0928e379e068175431,L6_ARCHIVE_NON_AUTHORITY,"sha256:8c50cab1c8ad43c2;bytes:2823;lines:61;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/90_ARCHIVE/AUDIT_2026_04_25_LOGIC_COHERENCE_CONSISTENCY.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,14608,325,41164241dbce7e58e5f61698cc3ab35e5ab3536c04632eec159184f51bd88835,L6_ARCHIVE_NON_AUTHORITY,"sha256:41164241dbce7e58;bytes:14608;lines:325;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/90_ARCHIVE/CLAUDE.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,1563,43,4c62b63d8db3d9ec2c2e8f37b241cdb50f060933d7cb39adac5ddcde9aac3643,L6_ARCHIVE_NON_AUTHORITY,"sha256:4c62b63d8db3d9ec;bytes:1563;lines:43;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/90_ARCHIVE/README.md,archive,ARCHIVE_ONLY,READ_ARCHIVE_BOUNDED,L6 archive/non-authority boundary,2026-06-04,3799,103,e965cd834942215fa20a6a73705861283501bcdb34105858582e28a5fc71eb08,L6_ARCHIVE_NON_AUTHORITY,"sha256:e965cd834942215f;bytes:3799;lines:103;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/00_INDEX.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,4540,121,8cda155b9724f7068d46203d71ce261fbfe9af4a44aa5e2722355bfd6b8ef49a,clear,"sha256:8cda155b9724f706;bytes:4540;lines:121;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/01_SEED.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,2603,103,02fa4a80b6caa08cf082b2e6a4f6918bd57098f17abdd2d6c24c71cc414b5009,clear,"sha256:02fa4a80b6caa08c;bytes:2603;lines:103;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/02_FRAMEWORK.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,3808,125,8fb3868a322cc6aa0aaf4352463e64b9c79709ef852e16fce82642ca4b533073,clear,"sha256:8fb3868a322cc6aa;bytes:3808;lines:125;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/03_INVARIANTS.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,3173,104,739584cfa2a5372ea8e8c2f71362172c37d365a6e055b08ad45fb3e32c2a3fd2,clear,"sha256:739584cfa2a5372e;bytes:3173;lines:104;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/04_ORGANISM.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,3018,100,d7bc93eb611b9850153f12aec40eb13ad5db2859e19d32f7909d92bc49778f90,clear,"sha256:d7bc93eb611b9850;bytes:3018;lines:100;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/05_ECONOMICS.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,3243,108,d96735a978dc9fb914f8832eb6906b4e74cca23bc94d6dae501b51e4073d5f52,clear,"sha256:d96735a978dc9fb9;bytes:3243;lines:108;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/06_AGENTS.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,2819,101,73e341b4be56f1d9fe42b18fc94d0f1f895838ab26a1cbfadedd4dd90ba201cc,clear,"sha256:73e341b4be56f1d9;bytes:2819;lines:101;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/07_PRODUCTS.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,6077,146,d1df7054c77741845035bf2a7983ab49bd46f21eeb36224b3fcc7a0953034309,clear,"sha256:d1df7054c7774184;bytes:6077;lines:146;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/08_STATE.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,4141,108,3c3ca83595a5c3be9438ea87dea55c60f3bf25bc8dce35e5c3b64eaf2ba6c5f6,clear,"sha256:3c3ca83595a5c3be;bytes:4141;lines:108;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/09_DEAL.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,9654,165,cd89f37650a839115dfecdf434fcb58a7fca8ba7fa3fe6867d4fe4fb6db8226a,clear,"sha256:cd89f37650a83911;bytes:9654;lines:165;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/AGENTS.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,2175,52,28e25f76d693c075c3c051cb02df791b9d9553f275a25ba4eb40e2043e6c2d04,clear,"sha256:28e25f76d693c075;bytes:2175;lines:52;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/CLAUDE.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,1940,56,c71bee458491077449a3223bf3d1cbe586c3aea150304eb2ac56df2822edc04b,clear,"sha256:c71bee4584910774;bytes:1940;lines:56;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/95_COMPRESSED/README.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,2522,75,5626b2c590117a44ba9a23a0b85b78543d88b63002dda1af65993d5d399d5315,clear,"sha256:5626b2c590117a44;bytes:2522;lines:75;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/AGENTS.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,3708,74,187cd323b6c21d6627316119058fce93a22cea769ec34ad1caa306ee74ac895e,L3_LEGACY_TIER:1,"sha256:187cd323b6c21d66;bytes:3708;lines:74;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/CLAUDE.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,4129,74,be9563d0da50bd710bebec3ea44fe27f6180930429cd0177478b90956a6e2d1f,clear,"sha256:be9563d0da50bd71;bytes:4129;lines:74;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/README.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,5435,89,dce126d5aec9772c5b703abcbecf772880fba52de092dbc320e47248821de883,L3_LEGACY_TIER:1,"sha256:dce126d5aec9772c;bytes:5435;lines:89;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/11_UPLINK/UPLINK_FULL_BRIEFING_2026_06_04.md,uplink,READ,READ_ACTIVE_TEXT,L3 route drift + L7 compression,2026-06-04,56066,481,11e2437aa7f5bbd8e72d8029906f3e406ae17984ff757862c8c28f5290b8e389,clear,"sha256:11e2437aa7f5bbd8;bytes:56066;lines:481;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/.gitignore,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,8,1,56537ebe03160a28fdb6e59ae18f408d6f8aba609df73c45917c9358fd3bad52,clear,"sha256:56537ebe03160a28;bytes:8;lines:1;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/.vercelignore,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,526,27,c13977003fcdf7d7bc375ffdf6263337af9ed3ef5946e490d92a700bcc0952db,clear,"sha256:c13977003fcdf7d7;bytes:526;lines:27;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/0/index.html,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,7227,182,6d400b09262b59a17b5d7c1bba7297fc28311c369cd7090996b7f24247c32642,clear,"sha256:6d400b09262b59a1;bytes:7227;lines:182;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/00_K2_ENVELOPE_APP_MIGRATION_2026_05_31.md,public-site,NO_ACTION,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,6631,85,d5b1e8ea4e51f453df6923ba35cc593d35ad88bc49eb7800e681bbc8e72085bb,L1_ROUTE_PATTERN_10_PUBLIC_SITE:7;L4_K2_ADDENDUM_PRESENT,"sha256:d5b1e8ea4e51f453;bytes:6631;lines:85;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/1/index.html,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,7089,148,cd908781c77f210b52049eb9b4b921b0e1a098e7c9094dfbab411fbedb7b5810,clear,"sha256:cd908781c77f210b;bytes:7089;lines:148;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/2/index.html,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,7381,143,497d37e9c18914351dda294c9c9a5629e31735602b0edda4be3abf60433c6812,clear,"sha256:497d37e9c1891435;bytes:7381;lines:143;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/3/index.html,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,12897,257,b2f3c287470a67f92a16729d576b611e53c172cf6133ab98d854d06aa78b73b2,clear,"sha256:b2f3c287470a67f9;bytes:12897;lines:257;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/4/index.html,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,10048,220,97834505b0783af75ea6113ed018219a510b5541900f06877d53100bfbdd09e9,clear,"sha256:97834505b0783af7;bytes:10048;lines:220;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/5/index.html,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,10963,237,6b89c26b11cf46a1b68461c54080fb5dc4d9129b47ad91ee17483935e4b94a54,clear,"sha256:6b89c26b11cf46a1;bytes:10963;lines:237;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/6/index.html,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,12267,264,624a44908a4a03dd2c803924b0f07950b2f1b5521951e05483a852b196d0cd1a,clear,"sha256:624a44908a4a03dd;bytes:12267;lines:264;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/AGENTS.md,public-site,PATCHED,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,5001,101,4ce71b6e60865d7d693e4de8447f88c84336c1efefaf8cf258f3f859a4d2f17d,L1_ROUTE_PATTERN_10_PUBLIC_SITE:2,"sha256:4ce71b6e60865d7d;bytes:5001;lines:101;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/CLAUDE.md,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,1582,46,a33ac2b2158b8233ad7e89741832157613161bb7908798540d3a4b982b0f4207,clear,"sha256:a33ac2b2158b8233;bytes:1582;lines:46;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/README.md,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,10485,212,6d00253e49727fd4954af1b7a1c4a99a143161d5242eb433fcc22a57b9c1c598,L1_ROUTE_PATTERN_10_PUBLIC_SITE:1,"sha256:6d00253e49727fd4;bytes:10485;lines:212;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/WEBSITE_NARRATIVE.md,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,14452,256,168eb20f128198e019b973b898377488c801f033115279272a21498445a43b30,clear,"sha256:168eb20f128198e0;bytes:14452;lines:256;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/about/index.html,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,3168,72,d3e08c09e4c6df0c3473dc379ac346c33ea27e1db664dcfdd36808832a641cea,clear,"sha256:d3e08c09e4c6df0c;bytes:3168;lines:72;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/app.html,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,11301,157,f59c63c923b548e4062535943822da58015f26f2fe1ac3549dd833acf8cd3620,clear,"sha256:f59c63c923b548e4;bytes:11301;lines:157;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/assets/css/source-note.css,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,3265,159,5895a780351e562144b531c1047c550c793a2edc6147c1e3c62fb33f3c6e3df7,clear,"sha256:5895a780351e5621;bytes:3265;lines:159;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/assets/css/spine.css,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,1642,92,1a90259fa33d504a013bed39cd5bb80dc80e9c03ebdc6b838e31a35950366165,clear,"sha256:1a90259fa33d504a;bytes:1642;lines:92;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/assets/css/xai.css,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,24382,1374,5e7166c613939bfdbf61ef261471ab5464417da341be95811001954d7d0f9eca,clear,"sha256:5e7166c613939bfd;bytes:24382;lines:1374;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/assets/js/theme.js,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,1040,35,7abcbedd4b1f5423b39c6faef70d997272aa1c9aef42722e1f5e2795339f677d,clear,"sha256:7abcbedd4b1f5423;bytes:1040;lines:35;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/atlas/index.html,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,20379,368,78824bbd110cfd0dc71fd21540e5f0a6f19fde9c3ccf3c62e813b6cadc59f21d,clear,"sha256:78824bbd110cfd0d;bytes:20379;lines:368;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/atlas/source-ledger.json,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,13057,243,a6c01e50a8d61a536ef0d04a2a2d834d72c015842c4803842ab69e08c7b6e7ec,clear,"sha256:a6c01e50a8d61a53;bytes:13057;lines:243;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/audit_live_domain_against_manifest.py,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,9935,299,caa5a65a3ad5a39bda2b218e8179c57c9196f4d7be10180d0a9be0ea83e3904a,clear,"sha256:caa5a65a3ad5a39b;bytes:9935;lines:299;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/axiology/index.html,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,3654,84,c82b9cfdb9bf4666c3bd7272ed57062878ee997db32fccc4bc435eb8ff0ca26c,clear,"sha256:c82b9cfdb9bf4666;bytes:3654;lines:84;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/.gitignore,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,554,49,28470c93bb59017231f664b29aaf04d8938bf13dad2ebee728e515c1d2ff6020,clear,"sha256:28470c93bb590172;bytes:554;lines:49;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/AGENTS.md,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,3469,68,74c47b5e88f56f94caf6df7e6626d3c4060a4d11bcc40e135a7b6a078deba685,clear,"sha256:74c47b5e88f56f94;bytes:3469;lines:68;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/CLAUDE.md,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,773,29,733c9eb2a832b71ff0fa11addf3d0839d09d323ad8b35ee667507e3e57a9af81,clear,"sha256:733c9eb2a832b71f;bytes:773;lines:29;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/README.md,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,4675,109,122437c9701b1f06dab477e9f1c0ad16209101f8d63f41390a0506012ed6ebca,clear,"sha256:122437c9701b1f06;bytes:4675;lines:109;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/eslint.config.mjs,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,465,18,870f1adccecf3051cbcd9fd307cef51d7633cf510979c181a81f4b1797273493,clear,"sha256:870f1adccecf3051;bytes:465;lines:18;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/next.config.ts,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,300,14,0e390f0aa3469a9a5e1748dec107a429898a13764bdeeefb40a498881e32c2c7,clear,"sha256:0e390f0aa3469a9a;bytes:300;lines:14;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/package-lock.json,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,473769,13041,035a5c24d9ded898949342677bfa5e3b98db3b3d6014079353ced595fc75553d,clear,"sha256:035a5c24d9ded898;bytes:473769;lines:13041;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/package.json,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,1109,45,a0682a6462c3ea02e8f402030e449610ea96ae6a08654cce089d5aad3fbc53c6,clear,"sha256:a0682a6462c3ea02;bytes:1109;lines:45;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/postcss.config.mjs,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,94,7,dfac7ac2d86d326a0e5adb024e7943c181393ed17a5fcb8f0315b24c7da6ddde,clear,"sha256:dfac7ac2d86d326a;bytes:94;lines:7;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/backfill-g1-spine.mjs,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,3375,132,ddd184007ae3d47fe6f961d36e0b4fe65e781e1442c4f900391552ed16faa2ad,clear,"sha256:ddd184007ae3d47f;bytes:3375;lines:132;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/migrations/20260531054500_baseline/migration.sql,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,4208,117,86de4540aac0645f55f4cb98675df6ce82b2aaf6c93dae1108cc5147c1773e61,clear,"sha256:86de4540aac0645f;bytes:4208;lines:117;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/migrations/20260531055000_g1_server_spine/migration.sql,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,2954,53,c43390e79c41ff55439ab8cd2f029d0ba8031e2932d4f27c384fa4912d4f1a7f,clear,"sha256:c43390e79c41ff55;bytes:2954;lines:53;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/migrations/20260531062000_branch_constitution_state/migration.sql,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,719,20,30e2721afe3a3555a62f817220101319b6023b5e27c39eb314565861355a6465,clear,"sha256:30e2721afe3a3555;bytes:719;lines:20;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/migrations/20260531063000_branch_mode/migration.sql,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,96,2,f9bf440563879dcffc71f05074b50839c8f63a7b6de2378186919d1b02aba5b0,clear,"sha256:f9bf440563879dcf;bytes:96;lines:2;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/migrations/20260531064000_aia_contradiction_records/migration.sql,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,953,25,035c0fdf8a3ec496f1cb196adedde33f1560ddc93b7127e18a3afa145634e830,clear,"sha256:035c0fdf8a3ec496;bytes:953;lines:25;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/migrations/20260531065000_user_role_for_canon_review/migration.sql,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,129,2,ea19ae1aac8522720d707069794c968015744abbfd061953a4dafdf657f7b0c8,clear,"sha256:ea19ae1aac852272;bytes:129;lines:2;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/migrations/20260531070000_role_assignment_audit/migration.sql,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,552,12,65b6925a435b21b00c37d3b142c297422408cb43f1e5035d3875ffc0d3d225da,clear,"sha256:65b6925a435b21b0;bytes:552;lines:12;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/migrations/20260531091600_branch_consistency_metadata/migration.sql,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,284,4,93624994afd97fb6e2ff310d3854048f20c31455f0850af22390b1655cdaa3ee,clear,"sha256:93624994afd97fb6;bytes:284;lines:4;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/migrations/migration_lock.toml,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,124,3,3389dbaf2a3cf4b413275867ac6f550b27f79efe85ee9c12082cdd8c5b8239c4,clear,"sha256:3389dbaf2a3cf4b4;bytes:124;lines:3;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/schema.prisma,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,7172,192,d0752001f3d9155b634eb625764a07112cab0cf758e3448e6441ab53fcbb46f6,clear,"sha256:d0752001f3d9155b;bytes:7172;lines:192;passes:L1,L2,L3,L5,L6,L7"
01_EMERGENTISM/12_PUBLIC_SITE/book-pwa/prisma/seed.ts,public-site,READ,READ_ACTIVE_TEXT,L2 disclosure + L4 migration boundary,2026-06-04,5283,171,ee0f40cc67aa7737706b9368f6f9f18aa5afddad1e63b31c1ab69ce5bbf6d142,clear,"sha256:ee0f40cc67aa7737;bytes:5283;lines:171;passes:L1,L2,L3,L5,L6,L7"
