page,page_size_bytes,claim_id,claim_text,tier_stated,tier_audit,source_anchor_present,source_anchor,is_internal_link,is_rosetta_geometry,notes
cosmology/index.html,7571,cosmology/index.html#3,"""The priest orders the temple; the system architect orders the world.""
    — Master Rosetta Spec §5",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
cosmology/index.html,7571,cosmology/index.html#4,"In the public translation layer, L5 corresponds to **System Architecture**.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
cosmology/index.html,7571,cosmology/index.html#5,"Once individual capabilities are audited and logical rules are set, they must be composed into a coherent system. The architect orders knowledge and constraints systematically, ensuring that energy, information, and value flow through the network without creating destructive bottlenecks.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
cosmology/index.html,7571,cosmology/index.html#6,Cosmology models the transition where multiplicative relationships become additive under logarithmic mapping.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
cosmology/index.html,7571,cosmology/index.html#7,"By taking the logarithm of potential ($P_{node} = \Phi \times V$), the complex, non-linear interactions are linearized into independent channels of coherence and capability. This provides the structural framework for organizing and measuring systems.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
cosmology/index.html,7571,cosmology/index.html#8,The Functional Caste: Brāhmaṇa,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
cosmology/index.html,7571,cosmology/index.html#9,"In the functional caste system of the Rosetta (the Varṇa division of service), L5 corresponds to the **Brāhmaṇa**.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
cosmology/index.html,7571,cosmology/index.html#10,"This is strictly defined as an ecological role and cognitive niche partitioning—never birth-based, racial, or inherited hierarchy. The Brāhmaṇa is the teacher, the system architect, the philosopher, and the custodian of systematic testimony ($Śabda$) who preserves, organizes, and transmits the structural wisdom of the community across generations.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
cosmology/index.html,7571,cosmology/index.html#11,"Emergentism · L5 Cosmology
    The source is the Rosetta. Everything else is accretion.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
ontology/index.html,7643,ontology/index.html#1,"What is the nature of Being? L6 Ontology describes the core state of existence through axiomatic reasoning. It operates apophatically (*via negativa*)—uncovering the ground of reality by stripping away transient forms, structures, and attachments.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
ontology/index.html,7643,ontology/index.html#2,"""Being is disclosed not by addition, but by the dissolution of what is not.""
    — Master Rosetta Spec §6",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
ontology/index.html,7643,ontology/index.html#3,Ontology is modeled through the lens of Negation (*via negativa*).,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
ontology/index.html,7643,ontology/index.html#4,"To understand the core state of a system, the observer must witness the dissolution of temporary structures. This is the renunciant's path (Sādhu / Heliodromus), where external authority and structural friction dissolve to reveal the prior possibility of closure. It is the wager that beneath all manifestations lies a unified coordinate space.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
ontology/index.html,7643,ontology/index.html#5,E_node = −log(P_node)   |   P_node → 1 ⇒ E_node → 0,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
ontology/index.html,7643,ontology/index.html#6,Ontology utilizes the Shannon-style information entropy equation to measure structural release.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
ontology/index.html,7643,ontology/index.html#7,"As a system approaches perfect potential ($P_{node} \to 1$), its informational entropy ($E_{node}$) drops to zero. Dissolving non-equilibrium states and noisy variations brings the system into absolute rest and structural clarity, revealing the underlying manifold.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
ontology/index.html,7643,ontology/index.html#8,"In the functional caste system of the Rosetta (the Varṇa division of service), L6 corresponds to the **Sādhu**.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
ontology/index.html,7643,ontology/index.html#9,"This is strictly defined as an ecological role and cognitive niche partitioning—never birth-based, racial, or inherited hierarchy. The Sādhu is the renunciant, the apophatic thinker, the witness of decay, and the custodian of first-principles negation who stands outside the social loop to remind the community of its transience and ground.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
ontology/index.html,7643,ontology/index.html#10,"Emergentism · L6 Ontology
    The source is the Rosetta. Everything else is accretion.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
theology/index.html,7956,theology/index.html#1,"What lies at the absolute limit? L7 Theology represents the boundary region tending toward the north pole singularity ($L_\infty$). It describes transcendental, non-dual contact with the whole through direct intuition ($Pratibhā$), completing the climb and initiating the return to the starting Titans.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
theology/index.html,7956,theology/index.html#2,"""The circle of infinity meets the point of zero. The seer witnesses the preservation of the pattern.""
    — Master Rosetta Spec §7",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
theology/index.html,7956,theology/index.html#3,Theology operates at the **Limit of Inversion**.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
theology/index.html,7956,theology/index.html#4,"As the system approaches the pole, the dual coordinates collapse into singularities where the product of coherence and viability ($\varphi \cdot \nu$) becomes undefined ($0 \times \infty$).",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
theology/index.html,7956,theology/index.html#5,"In initiatory traditions, this corresponds to the crown center (Sahasrāra / Chesed), representing complete self-transcendence and preservation.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
theology/index.html,7956,theology/index.html#6,"Here, the seer (Ṛṣi / Pater) witnesses the entire pattern and prepares for the loop back to the ground.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
theology/index.html,7956,theology/index.html#7,z = φ / ν   |   z → ∞ as ν → 0,UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
theology/index.html,7956,theology/index.html#8,Theology represents the complex projection ratio of the Riemann Sphere.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
theology/index.html,7956,theology/index.html#9,"By reading the state as the sphere-coordinate ratio $z = \varphi / \nu$, the coordinate represents the stereographic projection from the south pole onto the equatorial plane. As the south-pole coordinate tends to zero ($\nu \to 0$), the ratio tends toward infinity ($z \to \infty$), marking the boundary of the conformal mapping where the loop closes and returns to the ground. This is a sphere-chart statement, not the finite-node action rule P_node = Φ × V.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
theology/index.html,7956,theology/index.html#10,"In the functional caste system of the Rosetta (the Varṇa division of service), L7 corresponds to the **Ṛṣi**.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
theology/index.html,7956,theology/index.html#11,"This is strictly defined as an ecological role and cognitive niche partitioning—never birth-based, racial, or inherited hierarchy. The Ṛṣi is the seer, the intuitive synthesizer, the witness of the whole, and the custodian of transcendental intuition ($Pratibhā$) who marks the absolute limit of the community's vision and holds its founding narrative.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
theology/index.html,7956,theology/index.html#12,Proceed to the Master Rosetta →,UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
theology/index.html,7956,theology/index.html#13,"Emergentism · L7 Theology
    The source is the Rosetta. Everything else is accretion.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
rosetta/index.html,15811,rosetta/index.html#1,"The Rosetta is the mathematical and conceptual anchor of the framework—mapping the seven latitudes around the Burri sphere S² in 15° steps. Here we align the operators, functional castes, mathematical actions, and the classical initiatory paths of ascent.",UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,YES,
rosetta/index.html,15811,rosetta/index.html#2,"← From /6 convergence
    Restart /0 dimensions
    Continue to Soul Loop →
    Canon Atlas →",UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,NO,
rosetta/index.html,15811,rosetta/index.html#3,"Observation first, geometry second.",UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
rosetta/index.html,15811,rosetta/index.html#4,The first claim is empirical-comparative: seven rows repeatedly align across several domains.,UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
rosetta/index.html,15811,rosetta/index.html#5,The operators are then inferred as the simplest row-generators that preserve the pattern.,UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
rosetta/index.html,15811,rosetta/index.html#6,"The sphere is inferred after the rows and operators, not assumed at the start.",UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
rosetta/index.html,15811,rosetta/index.html#7,"The reciprocal closure follows on the open sphere with φ = cot(θ/2), ν = tan(θ/2), and φ·ν = 1.",UNSOURCED,UNSOURCED,NO,,NO,YES,no-tier-no-anchor
rosetta/index.html,15811,rosetta/index.html#8,"The table is tiered, not flattened.",UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
rosetta/index.html,15811,rosetta/index.html#9,[B] columns carry the main evidential load. [S] columns can strengthen the structure. [I] columns are interpretive. [C] columns remain conjectural.,B,I,NO,,NO,NO,explicit-tier-no-anchor
rosetta/index.html,15811,rosetta/index.html#10,Legacy test language should be read conservatively as structural support unless the source column has direct independent backing.,UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
rosetta/index.html,15811,rosetta/index.html#11,The Rosetta must be allowed to weaken.,UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,NO,
rosetta/index.html,15811,rosetta/index.html#12,"If the seven-row alignment is shown to be forced, or if new strong domains break the alignment rather than refine it, the Rosetta weakens or falls. A public canon has to preserve that failure mode.",UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,NO,
rosetta/index.html,15811,rosetta/index.html#13,Rosetta maps beings and Dasein-structures.,UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,NO,
rosetta/index.html,15811,rosetta/index.html#14,"The Rosetta is strongest as a cross-domain map of beings, practices, initiations, operators, and disclosed structures. It does not directly prove the core state. The ontological reading remains tiered and must be argued separately.",UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,NO,
rosetta/index.html,15811,rosetta/index.html#15,Some columns carry the mirror better than others.,UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
rosetta/index.html,15811,rosetta/index.html#16,"* Note: The functional castes are defined by operational capability and ecological niche partitioning—never birth status, race, or inherited privilege. The L4 Equator represents the sovereign decision boundary (the K2 collapse) where choice becomes action.",UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
rosetta/index.html,15811,rosetta/index.html#17,"Emergentism · The Master Rosetta
    The source is the Rosetta. Everything else is accretion.",UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,NO,
soul-loop/index.html,12742,soul-loop/index.html#1,Practice Spine · Recursive Disambiguation,UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
soul-loop/index.html,12742,soul-loop/index.html#2,"The Soul Loop is the method that applies the Trinity to a body of work:
        read once for coherence, once for validity, once for service, then step
        back to see the system and dissolve what no longer earns its place.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#3,"φ: gather
        P: verify
        ν: serve",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#4,[S] structural method · [I] convergence reading · [C] guarantee not asserted,S,S,NO,,YES,NO,explicit-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#5,"Cycle the corpus until coherence, validity, and service agree.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#6,"The minimum viable loop uses three passes. The φ pass gathers: where does
          the text cohere, drift, repeat, or change voice? The P pass verifies:
          do the claims follow from their premises, tiers, and references? The ν
          pass serves: does the reader receive more value than the document extracts?",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#7,"The quick loop is L2 → L3 → L4: gather, check, serve. The full loop
          extends through L5 and L6: see the whole architecture, then dissolve what
          must be removed. The descent rechecks the system after dissolution:
          re-see, re-serve, re-check, re-gather.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#8,The Loop Must Be Allowed to Fail,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#9,"The Soul Loop converges only if each cycle reduces the error count or
          compression burden. If a fourth irreducible pass is required, or if
          successive cycles do not reduce contradicciones, the three-lens method is
          incomplete. That is the kill criterion, not a footnote.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#10,"The public page therefore does not promise guaranteed convergence. It
          presents a disciplined method and a failure mode: a corpus that cannot
          be made coherent, valid, and serviceful by this loop must force the
          method to change.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#11,Framework update (2026-06-06): the Soul Loop is the operational form of the A7 self-correction discipline — one of the five refusals in the unified 5+1 constitution (K2-ruled 2026-05-30).,UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#12,"A7 binds every claim in the framework to the ""Honest Position"" rule: report the actual tier, not the strongest tier the claim could justify; tier upgrades follow the append-only Falsifier Register.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#13,"The Soul Loop's ""kill criterion"" (a corpus that cannot be made coherent, valid, and serviceful) is A7's self-correction made operational.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#14,The loop is *allowed to fail* because the constitutional discipline requires it to fail when it must.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#15,"Not Therapy, Not Authority, Not Proof",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#16,"The Soul Loop is a public editing and self-correction method. It is not
          clinical guidance, medical advice, or proof that the ontology is true.
          Its strongest public role is practical: it forces every document to ask
          whether it coheres, follows, serves, fits the system, and can survive
          deletion.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#17,"The Soul Loop completes the practice spine, but practice is always anchored in the shared canon map. The next phase exposes public routes, source paths, evidence tiers, and intake boundaries directly.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
soul-loop/index.html,12742,soul-loop/index.html#18,"Framework update (2026-06-06): the L4 ""equatorial return"" in the Soul Loop wheel is the framework's phi = nu = 1 attractor on the Riemann sphere.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#19,"In log coordinates (s = log x), the equator is s = 0 (finity); the L4 return is the soul returning to s = 0 after a cycle.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#20,The L6 dissolve is the apophatic move that subtracts accretions; the L5 re-see re-sees the architecture after the dissolution.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#21,"Under the 2026-06-06 log realignment, the L2/L3/L4 passes are the *Peircean* powers (Induction / Deduction / Abduction) — the cycle's operational order, where the cycle enters at L2 (induction) and exits at L4 (abduction), with Deduction as the bottleneck in between.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
soul-loop/index.html,12742,soul-loop/index.html#22,The Soul Loop is the runtime method; the 5+1 is the constitutional discipline; the log realignment is the geometric frame.,UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
atlas/index.html,27704,atlas/index.html#1,"The Canon Atlas maps the public doctrine surfaces, their source files, their
        evidence tiers, and the next intake decisions. It is a routing map, not a new
        doctrine authority.",UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,NO,
atlas/index.html,27704,atlas/index.html#2,"Start at /0. Titans, finity, Mu-limit, Bloch sphere, horn torus, Burrisphere, and convergence.",UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
atlas/index.html,27704,atlas/index.html#3,Open Rosetta. The L1-L7 table is structural and must remain falsifiable.,UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,NO,
atlas/index.html,27704,atlas/index.html#4,"Open Soul Loop. Recursive editing and disambiguation method, not therapy.",UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
atlas/index.html,27704,atlas/index.html#5,Start L1. Seven public translations of the Rosetta ladder.,UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,NO,
atlas/index.html,27704,atlas/index.html#6,"The table below mirrors source-ledger.json.
    JSON is the structured control surface; this HTML keeps the atlas readable without JavaScript.",UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,NO,
atlas/index.html,27704,atlas/index.html#7,"Mapped. Candidate for the next public source-note route, especially division by zero as category correction.",UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
atlas/index.html,27704,atlas/index.html#8,Mapped. Expand /5 only after source notes and animation requirements are reconciled.,UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
atlas/index.html,27704,atlas/index.html#9,Intake. Archived practice material needs safety and tier review before public guidance.,UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
atlas/index.html,27704,atlas/index.html#10,"Mapped. Source material for later notes, not automatic public doctrine pages.",UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
atlas/index.html,27704,atlas/index.html#11,"The next public chapter should be source-note work: Finity papers first, then
        Burrisphere/Game Space once /5 has a stable source ledger and animation brief.",UNSOURCED,UNSOURCED,NO,,NO,NO,no-tier-no-anchor
atlas/index.html,27704,atlas/index.html#12,"Emergentism · Canon Atlas
    The source is the Rosetta. Everything else is accretion.",UNSOURCED,UNSOURCED,YES,anchor-or-ref,NO,NO,
0/index.html,6968,0/index.html#1,"Emergence is the lens for Dasein. Before the D1 number line appears, the glyphs name the boundary-frames from which relation becomes legible.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
0/index.html,6968,0/index.html#2,"⊙ / ○ = •
        • × ○ = ⊙
        ⊙ / • = ○",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
0/index.html,6968,0/index.html#3,[S] Titan frame register · [A] D1 limit shadows downstream · [I] ontology reading,S,S,NO,,YES,NO,explicit-tier-no-anchor
0/index.html,6968,0/index.html#4,The Titan equations are readable as frame/register doctrine even when WebGL is unavailable.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
0/index.html,6968,0/index.html#5,Why Something Rather Than Nothing?,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
0/index.html,6968,0/index.html#6,"The framework does not begin by assigning numerals. It begins with three structural boundary-frames: the zero-pole, the infinity-pole, and finity as the mirror where relation becomes possible.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
0/index.html,6968,0/index.html#7,"Absence, source, and infinite zero before it is reduced to the written numeral.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
0/index.html,6968,0/index.html#8,"The unit mirror where being, measure, and relation become legible.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
0/index.html,6968,0/index.html#9,"The unbounded surround, horizon, and projective closure.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
0/index.html,6968,0/index.html#10,Titan Transformations Are Not D1 Arithmetic,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
0/index.html,6968,0/index.html#11,"The glyph equations are the ground syntax across the dimension spine. They are not equal to ordinary field arithmetic, and they are not merely another notation for division by zero.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
0/index.html,6968,0/index.html#12,"⊙ / ○ = •
          • × ○ = ⊙
          ⊙ / • = ○",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
0/index.html,6968,0/index.html#13,"Boundary discipline: 1/∞ = 0, 0 × ∞ = 1, and 1/0 = ∞
          live later as D1 number-line limit shadows. The glyphs transcend that layer; they are the frame register beneath it.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
0/index.html,6968,0/index.html#14,Strong and Weak Emergence Close the Ground,UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
0/index.html,6968,0/index.html#15,"Strong emergence reads upward: lower interactions generate new irreducible structure. Weak emergence reads downward: higher structure constrains, organizes, and makes lower behavior intelligible.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
0/index.html,6968,0/index.html#16,D0 is the reciprocal hinge between those readings. It is not a finished physical theory; it is the ontological scaffold the public spine uses before stepping into D1.,UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
0/index.html,6968,0/index.html#17,From Ground Register to Number Line,UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
0/index.html,6968,0/index.html#18,"Once the glyphs cast a D1 shadow, the multiplicative center becomes visible as one. The next page starts there: not with zero as the center of addition, but with finity as the center of relation.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
0/index.html,6968,0/index.html#19,At D0 the Mu-limit is only latent: the promise that a boundary can become a bridge. D1 makes that bridge visible on the logarithmic line.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
1/index.html,6335,1/index.html#1,"Zero is the center of additive opposition. One is the center of multiplicative relation. On the logarithmic line, one is the true center.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
1/index.html,6335,1/index.html#2,[A] reciprocal symmetry (Suda) · [S] frame-register reading,A,S,NO,,YES,NO,explicit-tier-no-anchor
1/index.html,6335,1/index.html#3,The ordinary number line places zero at the center because it is built around addition. In additive symmetry the fixed point is zero.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
1/index.html,6335,1/index.html#4,"Multiplicative reality has a different center. Under reciprocal symmetry I(x) = 1/x, the fixed point is one, with derivative I'(1) = −1 — an orientation-reversing mirror.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
2/index.html,5985,2/index.html#1,At the limit of infinity the projection ray does not stop. It continues and returns from the opposite side.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
2/index.html,5985,2/index.html#2,[S] μ-limit scaffold · [A] projective completion,S,S,NO,,YES,NO,explicit-tier-no-anchor
2/index.html,5985,2/index.html#3,"On the Riemann sphere this return is visible: the stereographic projection of 1 lies at 45° — exactly halfway between the south pole (zero) and the north pole (infinity). When the ray reaches the pole it re-emerges on the other side, opening the two-dimensional plane.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#1,"The unbounded plane does not require an external boundary to become coherent.
          It folds into a sphere whose diameter is infinite. Infinity is not discarded — it is
          internalised as the topology of the surface itself.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#2,"φ · ν = 1 on S²
          B = sin θ
          κ = 1/R → 0",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
3/index.html,12762,3/index.html#3,[A] stereographic projection on S² · [S/I] external reciprocal-symmetry convergence · [I] D3 form-stabilisation reading,A,S,NO,,YES,YES,explicit-tier-no-anchor
3/index.html,12762,3/index.html#4,"The Bloch sphere closes the plane. The equator is the only latitude where φ = ν = 1, where the two reciprocal coordinates are equal, and where the balance function reaches its unique maximum.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
3/index.html,12762,3/index.html#5,Why the Plane Must Become a Sphere,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#6,"The μ-limit of /2 closes the line at infinity. The result is a plane. But a plane is
            still open — it extends forever in every direction, and the only way to make it
            coherent is to fold it back on itself. The fold is not a destruction. It is the
            minimal act that gives the surface a boundary structure the flat plane cannot have.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#7,"The fold produces a sphere. But not an ordinary sphere: the sphere has infinite
            diameter, because the plane that folded into it was already infinite. Curvature
            κ = 1/R tends to zero as the radius R → ∞. The Bloch sphere
            is therefore the zero-curvature limit of a closed geometry. It is the
            sphere that, locally, looks like the flat plane it absorbed.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#8,"This is the geometric content of the Riemann sphere S² ≅ ℂℙ¹: a
            compact, closed, orientable surface where zero and infinity are regular points —
            the south and north poles — and every other number lives on the surface between
            them. The flat line is a local chart; the sphere is the completed object.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
3/index.html,12762,3/index.html#9,Why the Equator Is the Only Latitude That Maximises Balance,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#10,"On the sphere, the two stereographic coordinates are
            φ = cot(θ/2) and ν = tan(θ/2). The identity
            φ · ν = 1 holds away from the two poles. The balance function
            B = sin θ measures equatorial alignment: it is zero at the poles
            (θ = 0 and θ = π) and rises to its unique maximum
            B = 1 at the equator (θ = π/2).",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
3/index.html,12762,3/index.html#11,"The equator is the only latitude where φ = ν = 1. Below the equator
            (θ < π/2), coherence φ exceeds viability ν:
            the system is over-structured, with no room to move. Above the equator, viability
            exceeds coherence: the system has freedom but no form. The equator is the only
            point where both are equal and the system is in dynamic equilibrium.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
3/index.html,12762,3/index.html#12,"This is not a moral preference. It is geometric necessity. The framework's
            ethic — move toward balance — is the operational form of the
            geometric fact that φ = ν = 1 is the only point on the manifold
            where the two reciprocal coordinates agree.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
3/index.html,12762,3/index.html#13,The Balance Function in Log Coordinates,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#14,"The substitution s = log x realigns the entire geometry. On the
            logarithmic line, the balance function becomes
            B = sech(s) = 1/cosh(s). The behaviour is the same —
            maximum at the centre, zero at the poles — but the language is now the
            simplest possible. cosh(s) ≥ 1 is elementary; sech(0) = 1
            and sech(±∞) = 0 are one-line limits.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#15,The inverse relation is exact:,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#16,B = sech(√E)   ↔   E = (arcsech B)²,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#17,"where E = (log x)² = s² is the reciprocal invariant energy. Near the equator
            (s ≈ 0), E ≈ 2(1 − B) — reciprocal energy is
            twice the balance deficit to leading order. The framework's balance function
            and reciprocal energy are exact inverses of each other; they are the same geometric
            content expressed in two coordinate charts.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#18,"The ethic “move toward B = 1” becomes, in log
            coordinates, “minimise your log-distance from finity.” The
            extraction coefficient η, which measures asymmetry of the log-deviation,
            becomes the sign of ds/dt: are you moving toward s = 0
            or away from it?",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
3/index.html,12762,3/index.html#19,Form Stabilises: Where Pattern Emerges from Sequence,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
