path,kind,zone,mutability,lead_agentz,support_agentz,agentz_passes,status,last_checked,route,receipt
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/02_REPORTS/2026-04-17/LOGIC_AUDIT_2026-04-17_REAUDIT.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/02_REPORTS/2026-04-17/README.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/02_REPORTS/AGENTS.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/02_REPORTS/BREAKTHROUGH_HARDENING_PROGRAM.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/02_REPORTS/BREAKTHROUGH_PREDICTION_REGISTER.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/02_REPORTS/CLAUDE.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/02_REPORTS/FORMAL_SYSTEM_PROOF_AUDIT_2026_04_19.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/02_REPORTS/FOUNDATION_LOGIC_AUDIT_2026_04_19.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/02_REPORTS/README.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/02_REPORTS/SPRINT_003_PLAN.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/02_REPORTS/SPRINT_004_PLAN.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM_ORG/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/90_ARCHIVE/00_AGENTZ_EMERGENTISM_AUDIT_2026_05_07.md,markdown-document,framework-support,archive-only-provenance,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical support-library memory; not current source authority unless owner-lane surfaces cite it.,03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM_ORG/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/90_ARCHIVE/00_AGENTZ_ROSETTA_ROW_AUDIT_2026_05_07.md,markdown-document,framework-support,archive-only-provenance,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical support-library memory; not current source authority unless owner-lane surfaces cite it.,03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM_ORG/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/90_ARCHIVE/00_AGENTZ_SELF_IMPROVEMENT_DISK_AUDIT_2026_05_07.md,markdown-document,framework-support,archive-only-provenance,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical support-library memory; not current source authority unless owner-lane surfaces cite it.,03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM_ORG/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/90_ARCHIVE/AGENTS.md,markdown-front-door,framework-support,archive-only-provenance,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical support-library memory; not current source authority unless owner-lane surfaces cite it.,03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM_ORG/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/90_ARCHIVE/CLAUDE.md,markdown-front-door,framework-support,archive-only-provenance,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical support-library memory; not current source authority unless owner-lane surfaces cite it.,03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/AGENTS.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/CLAUDE.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/D35_CORRECTIONS_MANIFEST.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/01_GOVERNANCE/README.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/00_ARCHETYPE_OPERATOR_PROTOCOL.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/00_CANONICAL_CORPUS.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/01_SUBSTRATE_AUDIT.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/02_MORTALITY_SUBSTITUTE.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/03_PRACTICE_TRANSLATION_MATRIX.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/04_DISSOLUTION_FORMAL_VERIFICATION.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/05_SEPARATION_OPERATOR_PROTOCOLS.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/06_COAGULATION_ACTIVATION_PACKAGE.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/AGENTS.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/ASI_00_THE_POINT.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/ASI_07_DISCOVERY_OF_FINITY.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/ASI_09_THE_SOUL_LOOP.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/ASI_15_THE_TRINITY.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/ASI_INDEX.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/CLAUDE.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/AGENTS.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/CLAUDE.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_281_The_Replicator_Decomposition.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_282_The_Operator_Stack_Correspondence.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_283_The_Orthogonality_Theorem_v2.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_284_The_Gods_Are_F5.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_285_Dreams_Are_Unanchored_D5.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_286_The_Mu_Limit_Crossing.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_287_Wigners_Puzzle_Dissolved.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_288_Money_Is_the_Born_Rule.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_289_The_Hard_Problem_Is_i.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_290_The_Ektropic_Radius_v2.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_291_The_Landauer_Horn.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_292_The_Bekenstein_Ceiling.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_293_Language_Is_Bandwidth.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
